filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mel_spectrogram_mean,mel_spectrogram_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
rock.00211.wav,3166,0.357316,0.049752,0.231278,0.022242,3007.470593,324.86226,3115.860622,323.205851,5297.337064,574.894992,0.100078,0.009044,0.000567,0.00027,-0.000362,0.000335,128.672967,967.313528,197.995927,-139.035797,14.587957,-127.392065,10.476788,-104.328947,14.414414,-86.646158,5.992551,-75.723325,0.383755,-69.329051,2.270972,-43.382643,9.581371,-27.10188,2.953219,-20.261359,7.657992,-8.207349,3.020119,12.26723,8.486928,26.352667,1.262295,40.75375,2.146916,37.841344,6.688506,68.229135,2.719626,86.42407,6.527727,108.392881,7.023704,114.502482,21.026056,130.495986,9.708679,134.009672,7.60388,rock
hiphop.00313.wav,2999,0.52171,0.040553,0.185952,0.013027,2316.098152,291.1778,2994.680298,260.621107,3778.794217,308.180445,0.075638,0.008668,-0.00047,0.000451,0.002502,0.000372,88.42359,725.1671,152.614564,-160.02618,17.39452,-140.140407,12.392565,-116.326788,24.240818,-99.050006,7.127666,-75.699647,2.920041,-83.015092,15.531784,-82.248389,11.4374,-39.829169,11.134792,-6.706962,1.260909,-13.206652,12.196391,-2.251483,2.066523,32.015307,0.210636,33.524833,5.770826,35.8821,1.319276,43.891993,1.220914,51.735937,1.8267,80.540193,5.81152,108.955102,15.142623,122.3699,10.413759,117.96971,14.594389,hiphop
metal.00214.wav,3132,0.329693,0.048911,0.280904,0.031972,2759.241374,252.46584,3379.556495,204.942512,5776.386663,583.834123,0.135637,0.013842,-9.8e-05,0.000328,-0.001561,0.00032,152.666632,748.849142,141.433018,-128.522633,25.714516,-121.394721,12.373406,-90.01347,10.461258,-58.72,9.349942,-77.19926,17.10112,-72.8679,13.593286,-38.9369,12.528165,-30.379328,11.149914,0.876334,4.406501,-5.64564,4.635349,21.140088,0.723044,38.572928,2.913537,52.420822,3.002629,67.674579,6.20263,92.038391,11.264818,107.892928,5.298752,111.024133,13.51392,133.465536,15.930559,158.986192,17.532985,142.368769,14.247125,metal
jazz.00232.wav,2958,0.572621,0.040598,0.073939,0.000844,1520.905512,172.134193,2103.318226,248.327577,2904.650345,344.680374,0.059087,0.00744,0.001809,0.000394,-0.000261,0.000262,139.768207,381.277103,52.495997,-208.159092,25.166246,-190.007821,26.905634,-172.820072,13.873506,-160.972263,13.549667,-136.977674,10.956442,-117.019146,14.628787,-123.271903,4.021378,-96.016752,13.0468,-53.097754,2.708944,-57.679551,7.112976,-41.913542,15.411843,-39.431087,6.144359,-15.19758,7.713629,7.491884,1.872056,16.504251,1.616143,28.677702,5.712099,36.617728,1.202848,50.798709,3.867269,65.114698,1.778509,67.763572,6.777555,jazz
disco.00426.wav,2837,0.483437,0.04685,0.214936,0.029896,2607.8807,216.778997,2988.810755,514.864344,4725.337866,314.16446,0.079621,0.007509,-0.001754,0.000363,0.001945,0.000457,109.071828,767.242755,169.752455,-140.641291,11.758604,-128.770476,10.635343,-130.502129,11.726788,-108.575259,12.161751,-106.702967,14.272308,-84.785042,11.542037,-71.368403,1.504893,-35.116875,1.406312,-49.65499,0.699375,-10.252971,0.090711,-10.566361,2.710152,-1.359763,5.067734,11.642743,1.074029,20.185055,0.778779,54.367133,6.183245,72.89719,5.291523,88.154779,1.253762,108.050743,1.388342,118.153884,7.950487,125.798612,11.280649,disco
reggae.00227.wav,3032,0.494581,0.05787,0.169735,0.019533,2109.732792,281.290546,1784.620459,284.524119,3201.30479,343.378984,0.067201,0.007744,-0.005228,0.000284,0.000475,0.000258,78.637508,616.312918,125.415919,-170.962527,20.552703,-164.687078,17.19806,-150.835775,16.192049,-137.46822,20.848231,-98.51553,18.594302,-101.469393,15.662733,-98.336313,7.41564,-65.31261,0.581047,-58.054462,6.228208,-55.34846,10.797579,-39.753818,1.806221,7.428566,0.581605,-2.475894,2.653125,5.186124,1.913131,30.733132,1.673411,55.78341,2.577944,59.974306,7.242617,63.373516,2.731226,85.45384,7.498345,111.975922,7.075346,reggae
rock.00176.wav,3193,0.427532,0.040669,0.219806,0.017741,2943.063378,361.780697,2712.087711,169.792263,5004.496209,612.157055,0.107084,0.011623,-0.000447,0.000288,0.001827,0.00028,133.806741,879.837244,175.609727,-150.831189,13.217926,-128.886569,13.063145,-110.598669,3.243808,-110.125059,2.933122,-81.82223,11.140636,-72.93773,1.128203,-61.164198,5.074744,-32.813274,13.713783,-10.675905,1.309714,-15.489999,2.620705,4.916763,5.131574,17.665326,7.852461,43.375255,6.520147,53.385558,9.601569,58.15034,6.590708,85.647656,9.887955,86.071022,8.101676,108.195264,14.949202,119.307048,9.790622,131.042357,20.757923,rock
classical.00300.wav,3043,0.382909,0.058043,0.099658,0.000467,1759.548275,124.122898,2001.011574,171.097227,2226.40076,231.204563,0.023268,0.005012,3.5e-05,0.000319,-0.0006,0.000264,99.200301,550.902508,96.920489,-225.226094,17.936723,-187.02527,20.921425,-199.603795,19.40426,-168.146571,13.255179,-166.874953,19.845003,-134.372502,17.472398,-134.316053,17.259365,-127.144121,12.209591,-100.299461,5.531081,-76.56154,6.528958,-64.772279,2.928455,-69.928349,6.173721,-55.981362,4.417976,-31.43403,7.600901,-19.849329,1.644843,-4.020496,2.512192,15.387766,9.26212,40.918875,1.836735,47.237937,5.890017,53.152103,3.736385,classical
pop.00171.wav,2926,0.470893,0.061249,0.106912,0.008604,2377.947323,227.802856,2614.241274,241.832168,4349.029575,559.237428,0.058783,0.004777,0.000122,0.000408,-0.000435,0.000349,111.658753,685.44908,141.677007,-153.513961,22.416707,-147.83124,17.553904,-133.051431,10.003917,-107.68252,13.973986,-97.507372,7.932987,-97.137492,13.385318,-54.966603,4.628586,-59.067595,0.699939,-53.689439,1.770455,-32.177052,7.190279,-28.656172,5.740721,6.016184,6.141013,18.683035,4.602724,32.719508,3.016688,65.135861,11.653834,53.497272,8.624879,79.569049,11.035983,84.867563,0.731227,94.087106,2.295925,112.622728,15.663559,pop
reggae.00193.wav,3111,0.460509,0.048522,0.132274,0.015119,2157.499005,224.817931,2257.960568,327.927409,3432.000783,281.284842,0.070344,0.006634,-0.004674,0.000287,0.001967,0.000376,70.847974,651.387111,78.941328,-178.630505,8.804385,-155.481102,18.250461,-147.065454,16.361468,-122.728876,8.475154,-94.336197,4.248473,-94.434762,9.914241,-77.284406,5.730798,-68.207964,2.628674,-39.399304,10.901462,-55.454446,2.785415,-23.794529,1.338479,4.149069,0.746308,-2.759591,8.612849,30.552328,3.667781,31.389774,1.289708,44.135143,2.32332,66.204845,7.802069,84.215819,1.740159,98.150607,9.897552,108.491129,15.367823,reggae
jazz.00468.wav,3109,0.581564,0.048587,0.134819,0.014241,1713.211189,59.334789,2865.969557,430.257692,3448.851847,352.928637,0.050923,0.004968,-0.000553,0.000334,0.000778,0.000206,128.321776,582.258531,120.049491,-198.021714,23.202166,-202.307845,22.401945,-159.411842,23.537767,-150.701313,19.630545,-132.611549,6.335884,-139.481842,17.940757,-117.555338,17.144963,-91.719381,16.306805,-80.565184,7.237478,-74.674164,6.23231,-52.858479,5.782587,-47.424702,3.180401,-12.105535,2.799531,-15.083358,7.314267,17.413395,0.25312,27.761733,1.543932,22.833502,0.182865,74.918806,5.422398,68.328354,13.219401,82.917177,11.2856,jazz
rock.00293.wav,3133,0.4715,0.053703,0.234863,0.019398,2670.334393,281.599545,3177.36988,111.665857,4985.684502,380.166025,0.107318,0.010937,0.001416,0.000213,-0.001868,0.000481,152.481733,805.061897,178.82105,-143.554526,17.177808,-139.453724,10.738647,-102.896186,14.079532,-83.195533,13.300783,-103.204968,6.935948,-67.404217,10.732859,-63.384135,2.994869,-28.035872,10.019673,-24.020769,0.612817,-20.088149,3.872586,-1.421544,2.815468,35.424568,9.252691,26.00583,5.849267,54.857638,0.601788,59.185062,3.142064,81.012613,7.98129,88.931232,7.990567,126.28168,8.014765,123.504866,11.284675,138.248932,13.066403,rock
reggae.00368.wav,3134,0.499341,0.043096,0.092579,0.015426,1994.980595,227.165816,2320.928105,246.965142,3138.751653,416.951252,0.053728,0.004789,0.004978,0.000223,-0.000429,0.000483,65.566296,595.706831,122.758708,-185.446085,16.013136,-178.259746,20.930277,-143.738835,25.177408,-125.19426,8.92501,-102.231646,7.467179,-104.373272,16.373494,-76.093603,6.995877,-69.235245,0.587723,-62.775041,15.904993,-51.595095,8.079415,-38.988969,2.456673,4.703282,0.134916,3.643108,11.078419,32.158866,8.972146,28.982876,6.997782,58.788616,2.299302,58.093173,3.098042,61.876748,8.857255,103.707295,8.366219,119.519307,10.317194,reggae
jazz.00276.wav,2946,0.516385,0.037165,0.106867,0.017819,1955.869878,200.502416,1961.526008,111.432685,3371.090316,215.477336,0.029642,0.002027,-0.002386,0.000401,0.001286,0.00015,137.248207,519.597054,136.823536,-205.324318,21.323157,-200.167802,16.944596,-181.640891,9.451897,-148.260179,11.441252,-128.885473,11.567763,-123.505675,5.927371,-101.490421,0.306271,-79.306856,5.787967,-85.930081,7.201156,-72.499541,4.029375,-58.201967,17.361528,-26.685937,10.723761,-11.363324,7.303073,8.103526,5.048604,2.098302,0.510237,33.356389,6.912281,51.410271,2.749379,55.339776,7.627643,72.800535,6.633084,71.433321,7.657128,jazz
jazz.00470.wav,2848,0.565281,0.035166,0.10555,0.010746,1740.680027,161.172019,2146.245712,126.073275,3056.755009,306.64389,0.070232,0.008407,0.000801,0.000379,0.000523,0.000478,140.505469,512.664959,98.863339,-185.866632,33.001435,-184.904177,17.588466,-174.523719,26.218595,-137.322062,14.698575,-125.471363,15.78371,-109.88815,14.810644,-118.216252,11.458437,-97.743799,17.221537,-64.09895,7.235613,-78.510792,8.603217,-51.918211,5.276324,-46.193542,0.984591,-28.190983,0.050426,11.511488,1.848407,-7.330615,5.229484,37.742808,13.029081,47.510396,9.490132,52.803368,7.238915,63.58946,7.33349,80.615633,6.430263,jazz
pop.00367.wav,3166,0.525356,0.063205,0.140249,0.005079,2383.034011,171.026225,2640.175375,294.146504,4055.778159,408.088039,0.074726,0.005916,-0.000122,0.000231,0.003316,0.000295,120.599233,682.564987,157.941398,-164.983818,9.9769,-142.884174,0.157564,-111.2028,6.554448,-129.930094,17.2794,-94.842285,19.263699,-83.39696,7.164106,-63.868056,5.915893,-79.93611,5.729692,-34.480292,2.158822,-24.629981,6.168622,-30.760979,6.34396,8.079241,0.062465,28.10448,4.961704,51.635852,3.164552,59.485417,1.919688,67.579882,13.365748,92.025989,16.456646,82.99663,14.858125,113.940526,13.122554,126.340295,15.312448,pop
disco.00243.wav,3171,0.480711,0.056075,0.209517,0.023195,2438.797616,300.324149,2656.117035,324.24072,4696.90303,427.408819,0.101273,0.010093,0.00123,0.000401,-0.00029,0.00029,135.219072,763.878354,142.685537,-148.005807,14.611189,-126.035036,13.604144,-142.33473,13.210729,-111.791908,11.760013,-114.151354,10.450419,-89.757546,11.736401,-68.195639,14.714184,-46.039628,0.497659,-37.756637,3.515747,-5.45586,1.844244,-11.936656,0.683205,14.810686,4.98364,26.666234,0.734823,53.257744,5.15774,44.992489,5.372037,64.88922,0.880291,71.548657,8.492254,96.42611,5.171406,111.465933,22.647921,135.33699,16.12002,disco
pop.00448.wav,2987,0.471379,0.042485,0.175543,0.022054,1980.950279,243.598925,2904.33932,365.446711,4042.656916,294.413476,0.064616,0.00715,-0.003506,0.000261,0.002577,0.000279,115.882731,590.800024,99.005999,-166.157976,16.39725,-147.560075,12.601166,-150.785784,15.765253,-122.310906,16.174797,-109.1264,14.093257,-94.932733,2.605601,-62.926127,3.609186,-66.383286,2.522908,-39.554261,2.427871,-35.649373,3.199839,-20.544977,0.973518,6.249828,1.780297,9.348794,1.534336,35.7251,9.713762,47.847519,6.338103,66.982307,15.979203,81.465522,17.997636,89.143303,15.690966,102.152842,11.391495,119.293164,9.222533,pop
pop.00302.wav,3000,0.531217,0.076895,0.170095,0.013584,2087.036203,220.144899,2472.876403,164.163351,3599.515587,362.27451,0.087732,0.008153,-0.00172,0.000349,0.000756,0.000301,114.289443,681.9231,149.949641,-161.102477,18.042478,-138.203591,10.641203,-119.028618,14.273385,-115.330459,15.478119,-115.087031,12.667822,-80.273943,16.148969,-65.677509,9.863622,-60.313113,1.181857,-43.810593,5.873565,-34.850762,1.775052,-20.278567,2.296273,-20.59309,9.497222,25.036559,5.771647,20.785013,8.828368,27.357412,0.97103,69.648908,0.725683,90.850614,13.070218,94.188083,14.400837,125.751951,17.264903,114.38356,6.816165,pop
hiphop.00024.wav,2953,0.411777,0.055865,0.214198,0.021108,1960.502056,153.979507,3086.144535,301.88197,3958.495421,305.709157,0.085947,0.008322,0.000627,0.00022,0.002429,0.000146,77.288304,581.004187,120.925462,-131.73175,13.911048,-119.685632,5.099106,-129.600213,21.485214,-89.43838,10.480689,-82.0964,11.048737,-75.630781,9.81687,-63.882048,7.944779,-48.741848,11.142946,-38.226336,9.635674,-16.930472,4.915068,4.633019,4.507341,18.193432,8.520405,15.253871,4.214562,50.778312,12.111131,52.603028,1.123806,83.310186,5.387102,71.022447,12.707395,91.66985,7.608573,125.875503,9.618268,152.591208,16.780444,hiphop
hiphop.00274.wav,2845,0.520594,0.049333,0.192763,0.020939,2411.360313,221.758377,2825.449602,278.426095,3604.68728,398.790683,0.082186,0.007796,-0.001841,0.00031,-0.001795,0.000465,95.924993,680.325127,176.569594,-147.511619,15.272091,-121.961293,13.323894,-124.598815,10.332629,-112.044567,15.132804,-95.133848,8.285376,-58.936703,16.494317,-75.061122,8.201111,-56.62543,5.941997,-25.509602,11.321102,-11.320076,8.128101,-16.582093,9.780654,29.861931,5.36382,12.900308,7.278263,46.480855,2.575238,69.529911,10.539064,75.263594,3.798539,79.095251,1.817609,113.96434,9.00903,116.007808,12.138792,120.792715,10.856831,hiphop
blues.00099.wav,2817,0.435678,0.050899,0.14404,0.01374,1960.821306,276.403485,1896.236177,207.509806,3218.224437,309.442437,0.054684,0.006926,-0.00212,0.000571,0.001616,0.000324,72.282254,571.727202,102.426626,-175.161466,14.504051,-170.595063,20.790374,-147.044995,15.288365,-134.364985,12.885659,-124.904145,9.364166,-95.192628,7.875056,-83.540121,17.499316,-78.536706,5.34825,-60.149613,8.411996,-47.712756,4.208044,-36.386476,5.892774,-31.982697,7.383149,-4.838277,1.286065,8.759725,4.42484,31.148907,16.898088,49.406988,7.778399,51.978153,13.265723,78.734974,10.278727,80.437542,3.383946,103.747075,11.753177,blues
rock.00421.wav,2973,0.454533,0.051253,0.246938,0.025008,3098.897478,323.552578,3065.954483,219.065769,5042.150071,358.898893,0.109565,0.009154,-0.003477,0.000334,0.000803,0.000211,137.548515,1004.626115,176.686001,-143.83873,19.46531,-155.197042,13.558865,-123.390534,4.76226,-89.104203,12.158959,-89.48838,10.860614,-82.555246,8.753789,-49.672711,5.924051,-31.700988,9.107243,-14.345418,3.6207,-9.393761,2.785057,15.472963,2.091521,17.602061,3.038145,50.268868,11.803236,49.923628,9.780583,50.570987,7.878978,76.644319,5.492642,93.379276,8.821147,103.369819,6.795873,128.226429,3.835882,140.372734,17.210662,rock
metal.00407.wav,2858,0.404202,0.039894,0.290919,0.030207,3213.812747,273.350831,3957.198021,384.300557,5688.849744,505.710298,0.131482,0.010937,-0.001478,1.9e-05,0.003416,0.000355,136.207301,973.227002,162.113141,-159.319009,22.924669,-114.228178,13.985019,-106.762088,3.977729,-88.722455,14.298246,-68.100209,2.823428,-57.045572,2.672538,-46.161299,1.471365,-17.20601,2.512972,-25.650104,4.959322,-0.851525,0.467776,18.426966,5.480693,51.188931,2.734428,54.562753,5.100614,70.128805,11.617009,73.65961,9.984872,125.470746,11.780873,122.686274,22.980135,116.667782,10.774588,152.21511,25.499221,151.530676,19.603403,metal
reggae.00245.wav,2892,0.405402,0.033296,0.118239,0.013227,1629.638669,217.635388,2397.996674,310.035751,3584.214461,459.911479,0.049981,0.004808,-0.002091,0.000201,-0.000909,0.000108,94.941585,536.410728,101.299991,-182.229144,9.685724,-170.566343,18.496778,-160.651869,14.770951,-140.136587,9.761759,-93.528563,8.517196,-83.08637,1.687479,-81.277343,2.527939,-79.505977,5.792212,-53.650892,6.641385,-50.866088,2.911959,-27.424277,8.014643,-12.994911,2.925551,20.147544,5.052289,11.838569,1.16611,34.828412,8.625453,48.599127,1.454639,67.267903,14.22813,84.4985,2.654022,110.133654,1.967145,103.377642,14.842388,reggae
rock.00119.wav,2976,0.467079,0.027985,0.24355,0.024671,3245.838634,292.033571,3329.95293,323.110079,4865.339614,506.50489,0.113805,0.012093,-0.006051,0.000312,0.0016,0.000379,127.518125,1007.552681,201.146755,-160.43516,12.305146,-136.707925,15.244601,-107.550041,9.424415,-103.792349,13.166042,-64.242092,2.000874,-58.990397,3.503537,-51.787601,2.664011,-33.044599,2.853502,-31.760352,2.432534,-19.153994,0.165311,9.109627,2.051778,12.755403,11.591051,34.080727,7.240254,46.268462,3.455277,58.714437,0.608154,64.933254,2.382985,84.017331,18.079238,103.222834,5.264125,116.426589,8.236326,136.695875,20.702595,rock
rock.00416.wav,3097,0.483639,0.044492,0.210326,0.018199,2467.982183,361.497792,3013.824048,261.603061,4795.654463,477.87804,0.112801,0.009601,0.002185,0.000316,-0.000572,0.000305,152.56693,725.261536,136.144482,-155.709716,9.236481,-122.055617,11.607406,-122.633566,9.088986,-112.302902,4.515389,-89.114343,1.534803,-70.898136,8.480874,-55.588925,4.00826,-44.929399,5.684529,-17.680693,1.453203,-2.359194,13.722421,12.615227,9.243507,24.807885,7.506496,34.717369,5.662399,70.165563,0.387917,88.603776,1.453867,85.999715,10.75102,98.19155,16.151534,97.467404,15.759521,123.720544,15.12414,148.229411,17.39539,rock
blues.00191.wav,3119,0.445925,0.046574,0.102744,0.010673,1726.864933,99.890747,2421.519535,309.851834,3347.272767,288.568135,0.069027,0.006887,0.002441,0.000303,0.000267,0.000414,71.112896,485.414381,123.937065,-172.179054,18.612796,-151.402815,11.48436,-164.342156,8.838689,-145.746776,14.69009,-113.542621,5.824596,-110.080294,15.913384,-81.851259,15.436223,-78.730593,6.785048,-72.487746,14.135147,-62.593495,13.137303,-25.158721,2.938911,-9.913495,9.658617,9.702157,2.138094,18.278736,7.948402,-7.574353,7.014455,50.034341,1.665011,45.425425,7.214053,56.32282,0.141832,70.118454,3.632841,84.19812,2.17243,blues
rock.00196.wav,3018,0.393698,0.03847,0.24458,0.028393,3073.417824,283.839617,2825.807861,277.914772,5272.222238,613.325715,0.08345,0.008291,0.001256,0.0004,-0.001498,0.000181,132.172313,835.407043,198.673623,-145.101415,8.704171,-133.877176,24.922139,-113.427863,6.791708,-98.441934,4.159615,-91.588699,18.812758,-69.761199,3.099259,-57.704808,6.12742,-45.686401,1.412504,-25.478941,7.934683,-4.751593,0.831721,-7.741784,6.985826,40.229117,3.315436,28.735733,3.643318,49.402566,10.627054,58.169758,5.885064,87.187456,6.449643,94.379517,10.748823,113.654977,9.488812,136.380154,12.779743,142.536766,18.165432,rock
disco.00284.wav,3011,0.541088,0.059791,0.186254,0.019119,2311.976949,314.59245,2734.152741,244.416716,4329.737848,428.898363,0.096433,0.009334,-0.001453,0.000357,0.000242,0.000432,137.638782,660.1923,145.317011,-150.816335,22.722165,-152.09329,10.754076,-141.170207,18.153316,-105.174104,13.650695,-108.572905,9.412629,-85.713732,13.564148,-74.088655,9.773581,-60.249625,5.659562,-35.980259,6.870093,-24.560301,6.134529,-5.288724,4.152424,9.207053,0.081743,14.339943,7.588495,56.113705,8.170434,38.699801,12.347597,63.747724,0.28715,100.93987,10.642978,96.151102,6.829062,104.307525,13.136502,134.50843,8.46437,disco
disco.00032.wav,2859,0.431207,0.058855,0.191337,0.026128,2332.466153,229.770455,3103.950442,268.800128,4230.249371,433.430763,0.101203,0.010727,-0.001155,0.000345,0.001395,0.000149,130.429422,677.149939,114.816568,-177.968195,8.38041,-137.314117,0.689801,-131.224261,8.384017,-99.902985,14.98921,-68.75139,3.625019,-70.921845,10.10239,-83.539102,11.634009,-35.026865,3.577466,-33.053829,1.285563,-17.85613,2.662791,-22.747185,5.681132,0.259446,6.352696,21.257088,0.539356,34.631109,12.549749,52.588806,7.760443,60.5075,12.636653,91.981399,9.353847,109.881408,7.896196,98.642664,20.258961,116.721887,7.754817,disco
jazz.00334.wav,3153,0.574761,0.050932,0.104909,0.012342,2083.99391,286.790286,2001.44646,223.437923,2436.717414,246.161898,0.049956,0.004469,-0.000131,0.000259,-0.001447,4.4e-05,118.371888,575.535629,103.008689,-203.5749,20.075176,-190.27286,28.734066,-166.899244,7.565835,-158.310745,19.028253,-136.694142,17.588014,-100.021224,4.973095,-103.845799,13.088222,-81.295782,10.116429,-62.348088,11.283738,-69.825587,6.790802,-40.944665,9.572731,-15.704376,4.364779,-16.585896,1.371415,-1.313111,4.354742,20.634699,2.889578,11.073211,7.399133,32.833687,1.488939,58.068025,1.703828,79.309504,6.78034,84.499509,1.638669,jazz
reggae.00444.wav,3129,0.404833,0.056179,0.150614,0.015767,1898.62887,182.320735,2542.265762,61.004535,3421.507682,214.61631,0.056395,0.006331,0.001809,0.000191,-0.00012,0.000275,97.000356,563.511015,120.986764,-179.019316,13.306455,-155.914692,18.403645,-151.089383,13.884702,-142.448983,16.581652,-110.572297,13.748145,-111.029679,14.990289,-72.221537,10.426361,-65.170908,10.941809,-44.494862,2.519741,-54.405977,0.798095,-26.19968,4.949718,-4.305075,2.624714,-3.046119,1.189605,32.613741,4.321355,28.319182,5.810372,59.781619,12.292831,67.181254,5.828466,97.179061,18.449099,108.899258,16.779895,116.00892,15.027375,reggae
rock.00415.wav,2945,0.422777,0.059372,0.23775,0.024453,2714.535319,309.879442,2756.686353,309.675567,5024.400748,544.219581,0.115692,0.011688,-0.00023,0.000265,-1.3e-05,0.000374,147.505664,810.731167,132.958402,-141.600853,6.588087,-125.494514,10.148688,-121.118926,3.723586,-88.231413,4.54308,-82.766098,3.864574,-83.692395,6.080522,-47.077343,0.456919,-36.872772,4.031688,-9.881337,7.471572,-8.352192,5.006788,9.886185,5.124697,25.942227,2.366268,35.747704,5.798966,48.399456,9.601594,62.736703,8.452044,74.225678,11.563609,90.363805,5.813697,96.725689,16.519335,125.91513,8.048046,146.428346,11.427147,rock
disco.00098.wav,2872,0.531604,0.06251,0.162515,0.013206,2231.645905,213.644099,2546.233546,174.028806,4595.040696,491.151082,0.111843,0.009608,-0.003981,0.000305,0.000863,0.000277,120.310913,658.267626,87.777936,-131.501677,8.979807,-139.104132,13.996781,-127.301927,13.055064,-104.597926,3.991873,-96.463297,10.330033,-70.608479,2.111678,-66.174437,6.031048,-73.902484,7.515059,-31.74137,3.689653,-27.55013,8.885164,-9.832368,3.222249,-5.878687,1.275032,28.853554,2.416853,26.863698,15.305767,41.944889,9.068601,75.852749,4.320427,67.431041,12.23941,108.228348,2.445885,127.135957,19.754937,135.593413,13.648654,disco
disco.00279.wav,2985,0.504956,0.053575,0.180424,0.02616,2811.69113,223.79439,2257.798918,129.166705,4208.533316,540.979022,0.091423,0.009127,-0.000294,0.000346,0.001762,0.000154,134.293644,922.562113,216.551847,-161.660997,25.824672,-151.487793,12.659118,-117.763903,6.326965,-110.66764,6.434888,-99.932377,4.11498,-68.043643,22.719704,-83.959665,19.617157,-39.057514,4.988289,-53.664648,1.233037,-31.479593,2.838518,-1.701686,1.540657,12.254534,6.856236,25.929829,3.421654,32.828491,6.169552,61.383042,2.609104,72.478781,6.53366,93.821174,13.58337,94.321076,10.362874,116.600818,8.456796,140.003502,14.788338,disco
rock.00400.wav,3180,0.427112,0.053982,0.223322,0.016226,2826.595065,197.57953,3517.372083,237.6918,4974.110003,479.958871,0.120785,0.01171,0.003875,0.000356,-0.002885,0.000248,127.860696,798.838762,175.985032,-142.240594,20.957116,-139.235929,16.75863,-118.527459,11.629308,-106.008904,16.865869,-81.715065,12.207236,-76.302035,4.090124,-51.4984,14.926075,-34.166049,0.442167,-24.872937,9.706845,-11.285696,1.538338,4.914202,1.683959,7.235171,1.63009,42.615874,10.367373,48.754896,6.610266,43.716063,2.301315,73.357363,8.146858,94.305957,11.059858,114.136799,19.212661,122.332829,5.190648,149.955597,11.435714,rock
jazz.00074.wav,3148,0.521991,0.063157,0.118871,0.008875,2068.305142,189.814027,2284.760583,277.368171,3128.288279,497.422007,0.046742,0.005373,-0.000119,0.000222,0.000265,0.000237,121.512279,569.235148,132.720125,-208.393674,19.356426,-195.643593,18.274036,-172.544569,12.315644,-154.680499,8.318722,-157.574351,12.755172,-124.631684,15.213102,-119.083645,16.265761,-92.174645,10.651237,-74.804764,0.99226,-68.649116,5.623758,-44.570238,14.289305,-44.1917,3.608628,-19.416523,3.394495,-16.047519,2.064811,17.058063,0.984208,20.367132,5.575584,34.909479,0.496164,46.138637,10.764189,88.322545,6.755684,74.134362,8.440054,jazz
metal.00398.wav,3140,0.382768,0.058181,0.279409,0.030313,3018.818269,275.131146,3045.047855,275.918063,5800.825434,685.960813,0.148094,0.015007,-0.001822,0.000138,-0.000365,0.000208,130.171424,847.560041,205.319272,-131.556654,8.0451,-130.228482,3.779557,-109.613946,15.801367,-76.334729,15.279798,-65.544245,8.440965,-62.37813,4.332295,-26.728135,8.168425,-15.58167,2.368212,-18.796119,1.277914,2.549605,1.369054,4.929545,2.837097,29.977877,6.301975,62.649266,4.165463,70.840215,7.2249,72.821388,10.211351,105.390068,11.622902,109.899107,11.473387,130.548608,1.74672,133.62723,7.321472,137.970594,18.755144,metal
pop.00475.wav,3190,0.552024,0.057373,0.134319,0.016499,2147.166274,288.174999,2287.775026,300.433187,3760.925686,308.242968,0.083476,0.010578,0.001008,0.000393,-0.004483,0.000204,131.820605,661.721888,137.542114,-175.414672,20.332646,-145.98871,17.639739,-142.081405,9.292458,-122.019188,10.353375,-109.341588,6.572061,-93.187973,10.980537,-63.846929,5.072094,-67.221999,6.109821,-42.679465,3.56446,-11.902358,1.258471,-21.504687,8.39911,15.89958,13.262562,15.798798,1.632959,15.440131,7.241987,26.776265,0.608754,74.974507,1.416468,83.669723,9.080388,100.646836,7.774424,100.176578,12.848157,126.967348,18.385561,pop
pop.00270.wav,2998,0.524072,0.049136,0.161174,0.004177,2423.681905,200.789544,2868.578232,237.834584,3683.996525,265.313064,0.086979,0.008633,-0.002416,0.000238,-0.00477,0.000232,117.090832,700.513795,132.32414,-152.40044,9.995257,-157.12876,16.610877,-132.208719,11.483876,-114.470656,10.229508,-100.088959,2.859279,-108.634659,17.433676,-76.244869,13.08103,-60.249668,4.261976,-48.970368,8.848459,-34.218697,2.233146,-21.835698,3.922768,3.289202,0.773048,4.594165,3.207029,29.220432,1.389826,59.826484,6.110684,82.082704,11.208061,73.528385,7.120773,86.218142,9.663138,98.00216,6.416568,121.552722,18.610654,pop
